id_vehicule;Marque;Modèle;ANNEE_CIRCUL;Valeur_a_neuf;Valeur_venale;id_proprietaire
3413;DACIA;LOGAN;2007;1240000;750000;223
3414;SKODA;OCTAVIA;2013;;;611
3415;DACIA;SANDERO;2017;;;1534
3416;AUDI;A4;2015;;;1059
3417;VOLKS WAGEN;GOLF 7;2017;;;1850
3418;PEUGEOT;207;2009;2000000;1300000;1665
3419;CITROEN;BERLINGO;2007;1200000;1000000;1653
3420;DACIA;SANDERO;2017;;;1047
3421;CITROEN;DS4;2012;1800000;1700000;1617
3422;VOLKS WAGEN;VENTO;1997;900000;900000;1334
3423;VOLKS WAGEN;GOLF;2011;;;681
3424;PEUGEOT;208;2016;;;542
3425;KIA;SPORTAGE;2009;2500000;1000000;1080
3426;DAEWOO;MATIZ;2001;1000000;450000;1044
3427;KIA;PICANTO;2012;;;1958
3428;RENAULT;CAPTURE;2015;1900000;1000000;2000
3429;CHEVROLET;OPTRA;2015;1000000;1000000;1812
3430;RENAULT;SYMBOL;2012;;;475
3431;OPEL;CORSA;2012;1320000;1200000;1013
3432;RENAULT;SYMBOL;2010;1100000;900000;1560
3433;RENAULT;CLIO 4;2013;1610000;1400000;332
3434;TOYOTA;TOYOTA;2016;4000000;1000000;1886
3435;AUDI;Q3;2015;3910000;3910000;1671
3436;LAND ROVER;FREELANDER 2;2014;5500000;4500000;141
3437;HYUNDAI;GETZ;2008;1400000;800000;1501
3438;CHEVROLET;SPARK;2008;890000;600000;1091
3439;RENAULT;CLIO 4;2017;1340000;1340000;1867
3440;PEUGEOT;208;2014;;;758
3441;SUZUKI;SX4;2011;2375000;850000;1969
3442;VOLKSWAGEN;POLO;2011;1700000;1100000;1947
3443;PEUGEOT;207;2011;1500000;950000;200
3444;TOYOTA;RG 73;1993;3500000;2000000;1666
3445;SEAT;IBIZA;2014;;;1913
3446;SEAT;IBIZA;2014;;;1789
3447;RENAULT;SYMBOL;2015;;;360
3448;RENAULT;CLIO 4;2016;;;1458
3449;VOLKSWAGEN;JETTA;1985;2000000;700000;1826
3450;KIA;PICANTO;2015;;;313
3451;CHEVROLET;AVEO;2014;2000000;1550000;146
3452;PEUGEOT;208;2015;;;987
3453;FORD;FIESTA;2015;1300000;1300000;769
3454;HYUNDAI;ACCENT;2015;;;1951
3455;RENAULT;CLIO;2013;1200000;1000000;1079
3456;SUZUKI;SWIFT;2016;;;1989
3457;PEUGEOT;308;2014;2000000;2000000;1155
3458;HYUNDAI;ATOS;2004;1000000;400000;649
3459;SEAT;LEON;2010;2600000;1800000;659
3460;FORD;RANGER;2013;3150000;2500000;242
3461;PEUGEOT;301;2013;;;1301
3462;VOLKSWAGEN;JETTA;2017;4710000;3200000;365
3463;NISSAN;SUNNY;2008;1500000;800000;818
3464;AUDI;A4;2015;5600000;5000000;1916
3465;DFSK;MINI TRUCK;2012;800000;800000;577
3466;WOLGSWAGEN;GOLF;1993;4000000;400000;1015
3467;AUDI;A1;2015;3270000;2700000;1149
3468;PEUGEOT;208;2013;;;1970
3469;DACIA;STEPWEY;2017;1719500;1719500;1771
3470;RENAULT;CLIO 3;2009;1024000;800000;204
3471;VOLKS WAGEN;GOLF 6;2012;2500000;1510000;1584
3472;PEUGEOT;407;2006;1400000;300000;1138
3473;SUZUKI;ERTIGA;2014;1510000;1500000;1168
3474;SKODA;SUPERB;2013;3000000;2850000;1357
3475;RENAULT;SYMBOLE;2015;1212000;1212000;117
3476;HYUNDAI;EON;2012;800000;800000;639
3477;NISSAN;URVAN;2011;1500000;1500000;1190
3478;OPEL;CORSA;2017;;;1414
3479;SEAT;IBIZA;2014;;;1540
3480;PEUGEOT;107;2008;900000;900000;374
3481;AUDI;Q3;2016;6000000;4900000;312
3482;VOLKS WAGEN;GOLF;2015;2700000;2700000;561
3483;HYUNDAI;TUCSON;2012;1800000;100000;433
3484;PEUGEOT;308;2011;;;1002
3485;KIA;PICANTO;2018;;;1415
3486;RENAULT;CAPTUR;2016;2130000;2000000;1059
3487;SKODA;FABIA;2017;;;629
3488;TOYOTA;YARIS;2006;1650000;1200000;408
3489;KIA;PICANTO;2012;935000;750000;158
3490;CHEVROLET;AVEO;2009;;;186
3491;RENAULT;MEGANE;2015;;;722
3492;AUDI;A3;2013;5700000;2600000;1392
3493;VOLKSWAGEN;PASSAT;2017;;;940
3494;SUZUKI;SWIFT;2007;;;1307
3495;KIA;SEPHIA;2000;800000;300000;1982
3496;CHEVROLET;SONIC;2013;1190000;800000;39
3497;HYUNDAI;A100;1998;1000000;500000;1731
3498;RENAULT;SYMBOL;2015;;;1074
3499;OPEL;ASTRA;2017;;;415
3500;VOLKSWAGEN;POLO;2014;;;1542
3501;SEAT;IBIZA;2013;1299000;1520000;1252
3502;VOLKS WAGEN;GOLF7;2017;4200000;4000000;1669
3503;RENAULT;SYMBOL;2013;980000;900000;1292
3504;KIA;PICANTO;2007;1025000;631750;793
3505;RENAULT;MEGANE;2013;1850000;1550000;1978
3506;RENAULT;SYMBOL;2012;1200000;800000;46
3507;RENAULT;KANGOO;2013;1500000;1200000;580
3508;KIA;PICANTO;2017;;;213
3509;DACIA;DUSTER;2014;;;1949
3510;RENAULT;FLUANCE;2014;2000000;1500000;358
3511;DACIA;DUSTER;2016;;;318
3512;PEUGEOT;208;2015;;;29
3513;PEUGEOT;EXPERT;2017;2995128;2660588;400
3514;DFSK;DFSK;2011;;;843
3515;BMW;X3;2012;6000000;1500000;407
3516;CHEVROLET;AVEO;2009;980000;800000;351
3517;RENAULT;CLIO;2017;800000;400000;516
3518;AUDI;Q5;2010;4800000;1500000;1370
3519;KIA;PICANTO;2009;;;1938
3520;OPEL;CORSA;2017;2500000;2150000;1838
3521;DACIA;DUSTER;2012;1500000;1050000;504
3522;PEUGEOT;206;2003;;;1660
3523;HUA;HUA;2011;1000000;800000;846
3524;RENAULT;CLIO;2015;;;617
3525;RENAULT;CLIO 4;2015;;;1541
3526;DACIA;SANDERO;2016;1395000;1395000;1231
3527;SKODA;YETI;2015;2329000;2329000;1092
3528;PEUGEOT;2008;2016;2207500;1900000;984
3529;DACIA;STEP WAY;2017;1719500;1719500;81
3530;NISSAN;QASH QAI;2013;6000000;2500000;284
3531;PEUGEOT;206;1999;300000;300000;1409
3532;RENALUT;MASTER;2012;1800000;1800000;1410
3533;DACIA;STEPWAY;2017;;;91
3534;FIAT;FIAT;1994;3180000;200000;796
3535;RENAULT;SYMBOL;2017;;;107
3536;RENAULT;SYMBOL;2017;;;885
3537;KIA;SPORTAGE;2017;;;1873
3538;RENAULT;CLIO CAMPUS;2012;1200000;950000;1980
3539;KIA;PICANTO;2014;;;113
3540;HYUNDAI;EON;2014;;;1778
3541;RENAULT;R19;1995;450000;400000;1389
3542;RENAULT;SYMBOL;2017;;;50
3543;MERCEDES;B;2006;4000000;1000000;968
3544;RENAULT;MEGANE;2015;1600000;1600000;1991
3545;RENAULT;CLIO3;2010;1400000;910000;1049
3546;JAC;JAC;2017;;;1145
3547;HYUNDAI;ATOS;2012;1500000;500000;389
3548;HYUNDAI;ELANTRA;2017;3473920;3473920;1617
3549;PEUGEOT;208;2016;2101500;2000000;1497
3550;HYUNDAI;ATOS;2010;1200000;800000;462
3551;KIA;PICANTO;2017;;;577
3552;FIAT;PUNTO;2013;900000;900000;545
3553;BMW;320 D;2013;5940000;3800000;1276
3554;PEUGEOT;PARTNER;2008;750000;700000;881
3555;RENAULT;SYMBOL;2017;;;328
3556;NISSAN;MICRA;2016;2200000;1550001;1081
3557;SKODA;FABIA;2012;;;937
3558;PEUGEOT;308;2013;1800000;1800000;837
3559;NISSAN;MICRA;2015;;;1748
3560;BMW;118D;2017;4000000;4000000;165
3561;CHERY;QQ;2014;800000;600000;979
3562;RENAULT;CLIO4;2015;;;15
3563;KIA;PICANTO;2018;1500000;1500000;1042
3564;SEAT;IBIZA;2014;;;300
3565;RENAULT;KANGOO;2015;1483000;1100000;1587
3566;OPEL;ASTRA;2011;1800000;1200000;960
3567;VOLKSWAGEN;PASSAT;2012;3800000;1500000;419
3568;CHEVROLET;CAPTIVA;2009;2980000;1800000;1483
3569;VOKSWAGEN;POLO;2013;2000000;1510000;1553
3570;CITROEN;JUMPER;2013;3000000;2600000;806
3571;VOLKS WAGEN;PASSAT;2013;3700000;1800000;195
3572;VOLKSWAGEN;TIGUAN;2015;;;1383
3573;RENAULT;SENIC;2006;1500000;750000;165
3574;CHEVROLET;SPARK;2006;540000;350000;1635
3575;SUZUKI;SWIFT;2016;1339000;1339000;945
3576;NISSAN;SUNNY;2012;1600000;900000;1356
3577;PEUGEOT;EXPERT;2011;3200000;2200000;1050
3578;SEAT;IBIZA;2015;1640000;1440000;925
3579;TOYOTA;YARIS;2015;;;1655
3580;SUZUKI;SWIFT;2014;1069000;910000;35
3581;VOLKS WAGEN;GOLF;2011;;;1466
3582;PEUGEOT;207;2007;1000000;580125;745
3583;KIA;RIO;2014;;;1986
3584;ZOTYE;ZOTYE;2014;700000;700000;1508
3585;RENAULT;CLIO4;2013;;;639
3586;HYUNDAI;I10;2016;1250000;1250000;545
3587;JAC;JAC;2017;2785000;900000;266
3588;RENAULT;SCENIC;1999;500000;500000;1606
3589;RENAULT;SYMBOL DJAZAIRIA;2017;1499500;1499500;867
3590;RENAULT;SYMBOL;2017;;;718
3591;AUDI;A3;2016;4500000;4500000;1520
3592;RENAULT;CAMPUS;2012;;;1431
3593;VOLKS WAGEN;PASSAT;2017;6000000;6000000;772
3594;SKODA;RAPID;2015;;;379
3595;MERCEDES;SPRINTER;2010;4000000;3500000;941
3596;BMW;SERIE 1;2012;2600000;2400000;721
3597;KIA;RIO;2014;1450000;1600000;1323
3598;DAIHATSU;SIRION;2008;800000;800000;105
3599;DFSK;DFSK;2012;;;1949
3600;FIAT;SIENA;2005;1000000;600000;1321
3601;MAZDA;1800;1983;;;1189
3602;HYUNDAI;ATOZ;2009;1000000;900000;1776
3603;SEAT;IBIZA;2014;;;939
3604;SUZUKI;SWIFT;2007;1457000;600000;829
3605;AUDI;Q5;2013;5750000;4000000;130
3606;HYUNDAI;EON;2014;1300000;800000;712
3607;RENAULT;SYMBOL;2011;850000;600000;264
3608;OPEL;ASTRA;2010;1500000;1050000;310
3609;VOLKSWAGEN;GOLF 7;2017;7000000;7000000;1016
3610;AUDI;Q5;2017;8000000;7000000;524
3611;PEUGEOT;207;2012;;;737
3612;SKODA;RAPID;2015;1779000;1600000;1950
3613;SKODA;FABIA;2014;;;366
3614;PEUGEOT;BEPPER;2015;1800000;1300000;551
3615;VOLKSWAGEN;VOLKSWAGEN;1990;1000000;400000;1021
3616;TOYOTA;TOYOTA;2011;1000000;1000000;366
3617;DACIA;DUSTER;2013;1460000;1350000;1252
3618;FORD;FOCUS;2014;1500000;1510000;761
3619;OPEL;ASTRA;2017;2700000;2700000;293
3620;RENAULT;SYMBOL;2017;;;837
3621;HYUNDAI;ACCENT RB;2017;1887400;1600000;1399
3622;JAC;HFC;2017;2785000;2000000;340
3623;NISSAN;HARDBODY;2013;;;246
3624;NISSAN;HARDBODY;2013;1600000;1200000;156
3625;CHEVROLET;SAIL;2013;;;462
3626;VOLKS WAGEN;GOLF 2;1989;8000000;500000;219
3627;TOYOTA;SEDAN;2011;1600000;900000;864
3628;FIAT;PUNTO;2009;2400000;1000000;1054
3629;PEUGEOT;206;2004;1000000;250000;639
3630;VOLKSWAGEN;POLO;2014;;;838
3631;VOLKSWAGEN;CADDY;2009;1000000;1000000;52
3632;CITROEN;C2;2008;1200000;700000;706
3633;CITROEN;C4;2012;1700000;1500000;1752
3634;HYUNDAI;ACCENT;2016;1200000;1000000;425
3635;MARUTI;MARUTI;2007;400000;300000;134
3636;PEUGEOT;208;2015;;;1299
3637;VOLKS WAGEN;GOLF;2016;;;1413
3638;RENAULT;CLIO;2001;;;880
3639;MAZDA;1800;1983;;;1834
3640;RENAULT;CLIO;2005;;;242
3641;CITROEN;C4;2014;2000000;1400000;170
3642;VOLKSWAGEN;POLO;2013;;;878
3643;CHEVROLET;AVEO;2011;950000;750000;1077
3644;DACIA;DUSTER;2014;;;634
3645;CHEVROLET;SPARK;2004;1200000;600000;614
3646;RENAULT;SYMBOL;2016;;;828
3647;VOLKSWAGEN;POLO;2014;;;896
3648;KIA;SPORTAGE;2014;2900000;2600000;124
3649;AUDI;Q5;2016;5150000;5150000;1553
3650;WOLSWAGEN;POLO;2015;2200000;2200000;1964
3651;DACIA;STEPWAY;2017;;;824
3652;VOLKSWAGEN;POLO;2013;;;1752
3653;VOLKSWAGEN;GOLF6;2013;1800000;1800000;1416
3654;SEAT;IBIZA;2012;1200000;1000000;1994
3655;RENAULT;EXPRESS;1999;600000;600000;905
3656;FAW;CAMION;2012;1000000;600000;1424
3657;TOYOTA;COROLA;2001;1000000;700000;1060
3658;NISSAN;MICRA;2017;1900000;1730000;226
3659;CITROEN;CITROEN;1998;3000000;1000000;1936
3660;NISSAN;NISSAN;2013;;;1456
3661;RENAULT;SYMBOLE;2010;1400000;1200000;178
3662;CHEROKEE;JEEP;2016;6000000;1200000;1078
3663;SKODA;OCTAVIA;2015;;;1143
3664;DACIA;SANDERO;2017;;;1567
3665;DACIA;STEPWAY;2017;;;37
3666;CHEVROLET;CAPTIVA;2010;2500000;1625000;57
3667;BMW;X1;2011;2800000;2800000;1864
3668;TOYOTA;COROLLA;2014;;;1786
3669;SEAT;LEON;2014;;;1643
3670;VOLKSWAGEN;POLO;2017;5000000;4000000;1399
3671;SKODA;OCTAVIA;2014;1999000;1800000;1290
3672;DAEWOO;NUBIRA;1999;750000;300000;1517
3673;RENAULT;CAPTURE;2013;1850000;1800000;1130
3674;PEUGEOT;BOXER;2016;3400000;250000;1480
3675;RENAULT;SYMBOL;2017;1550000;1510000;907
3676;HYUNDAI;EON;2013;1100000;1000000;1872
3677;VOLKSWAGEN;POLO;2014;;;821
3678;VOLKS WAGEN;GOLF 7;2017;;;1772
3679;PEUGEOT;207;2012;;;1791
3680;RENAULT;LAGUNA;1995;2700000;1000000;1560
3681;DACIA;SANDERO;2017;;;173
3682;VOLKSWAGEN;TOURAN;2015;2500000;2000000;1469
3683;HYUNDAI;ACCENT;2007;750000;350000;1225
3684;MARUTI;800;2011;800000;600000;149
3685;VOLKSWAGEN;TIGUAN;2016;;;233
3686;RENAULT;EXPRESS;2000;600000;400000;511
3687;DACIA;SANDERO;2017;;;535
3688;NISSAN;K13;2017;1664622;1550000;895
3689;BMW;BMW 530D GT;2010;6000000;2400000;397
3690;TOYOTA;HILUX;2015;3300000;2100000;1928
3691;PEUGEOT;BIPPER;2015;1594000;1550000;1673
3692;CITROEN;ZX;1997;800000;500000;734
3693;XINKAI;LTA127826;2008;600000;600000;372
3694;HYUNDAI;TERRACAN;2006;1842820;1000000;534
3695;DACIA;R12;1971;300000;300000;1069
3696;KIA;SPORTAGE;2016;3600000;3000000;1903
3697;SCANIA;SCANIA;1986;2500000;1000000;969
3698;SONACOM;SONACOM;2014;2200000;1000000;660
3699;PEUGEOT;208;2015;;;186
3700;VOLKSWAGEN;POLO;2014;;;489
3701;WOLSWAGEN;TIGUAN;2016;4800000;4500000;1442
3702;RENAULT;MEGANE;2001;650000;650000;1902
3703;VOLKS WAGEN;BORA;2004;800000;500000;1648
3704;PEUGEOT;207;2012;;;575
3705;NISSAN;QASHQAI+2;2015;2000000;1800000;733
3706;BYD;BYD;2013;1000000;700000;1645
3707;VOLKS WAGEN;GOLF 7;2017;5500000;3820000;488
3708;KIA;OPTIMA;2005;5500000;1000000;183
3709;TOYOTA;COROLLA;2014;;;1276
3710;DFSK;DFSK;2017;;;1079
3711;VOLKS WAGEN;GOLF 7;2014;2100000;1850000;603
3712;RENAULT;CAMPUS;2011;1210000;800000;1793
3713;FORD;TRANSIT;2008;3400000;700000;1775
3714;DACIA;LOGAN;2014;1056500;900000;1356
3715;RENAULT;R4;2013;400000;200000;129
3716;RENAULT;SYMBOL;2014;;;1697
3717;RENAULT;CLIO 3;2010;1200000;600000;1984
3718;KIA;RIO;2011;1300000;1200000;1878
3719;VOLKSWAGEN;POLO;2015;1699000;1699000;248
3720;SKODA;YETI;2013;1800000;1550000;1189
3721;VOLKSWAGEN;POLO;2013;;;725
3722;FORD;FIESTA;2011;;;1268
3723;FORD;4X4;2016;10000000;400000;1129
3724;FORD;TRANSITE;2015;2500000;1000000;1160
3725;VOLKSWAGEN;PASSAT;2003;3500000;500000;654
3726;DACIA;DUSTER;2016;;;1623
3727;SKODA;SUPERB;2012;2600000;2400000;1796
3728;TOYOTA;YARIS;2013;;;444
3729;VOLKSWAGEN;TIGUAN;2017;;;1012
3730;DACIA;STEPWAY;2017;;;527
3731;SEAT;LEON;2017;5000000;5000000;175
3732;HYUNDAI;SANTA FE;2017;5000000;4000000;61
3733;TOYOTA;YARIS;2017;2800000;2500000;718
3734;PEUGEOT;504;1986;;;590
3735;PEUGEOT;PARTNER;2014;1150000;1150000;833
3736;VOLKS WAGEN;GOLF;2013;2200000;1500000;484
3737;NISSAN;MICRA;2015;1050000;1050000;1236
3738;VOLKS WAGEN;TOUAREG;2016;8000000;7800000;1232
3739;VOLKSWAGEN;CADDY;2012;2500000;1800000;1004
3740;FAW;FAW;2015;1000000;600000;1898
3741;PEUGEOT;206;2003;1000000;400000;748
3742;HYUNDAI;CRETA;2017;3800000;3290000;73
3743;DFSK;DFSK;2011;;;830
3744;DACIA;LOGAN;2016;;;1899
3745;WOLKSWAGEN;POLO;2010;2200000;1000000;1255
3746;VOLKSWAGEN;POLO;2013;1710000;1200000;1439
3747;SEAT;LEON;2014;2399000;2399000;1052
3748;KIA;SPORTAGE;2017;;;33
3749;VOLKSWAGEN;TRANSPORTEUR;2013;3500000;1800000;1683
3750;PEUGEOT;301;2013;;;1394
3751;DODGERMAN;PICK UP;2014;5000000;3700000;1537
3752;SKODA;RAPIDE;2014;2500000;2000000;798
3753;TOYOTA;COROLLA;2014;;;1814
3754;PEUGEOT;504;1986;800000;500000;1305
3755;RENAULT;CLIO;1995;1000000;400000;768
3756;CITROEN;BERLINGO;2008;2354000;800000;1828
3757;FORD;FIESTA;2011;1500000;900000;1004
3758;NISSAN;MICRA;2012;830000;747000;483
3759;LAND-REVER;EVOQUE;2016;7000000;6000000;1146
3760;SKODA;FABIA;2013;;;1022
3761;RENAULT;LAGUNA;1998;2700000;500000;1148
3762;BMW;BMW;2008;2000000;1200000;635
3763;PEUGEOT;306;1993;500000;100000;927
3764;VOLKSWAGEN;POLO;2014;;;1523
3765;CHEVROLET;CAPTIVA;2011;3000000;2600000;1641
3766;DACIA;SANDERO;2017;;;1781
3767;KIA;RIO;2015;1775000;1700000;114
3768;RENAULT;CLIO;2008;1200000;1000000;14
3769;RENAULT;R21;1993;;;697
3770;VOLKSWAGEN;PASSAT;2017;6000000;5000000;186
3771;RENAULT;CLIO;2012;1280000;1000000;1583
3772;CHERY;CHERY;2017;900000;250000;1721
3773;RENAULT;EXPRESS;1997;650000;450000;409
3774;DACIA;SANDERO;2017;1809500;1809500;435
3775;SANG YONG;SANG YONG;2015;1600000;1500000;95
3776;PEUGEOT;208;2014;;;1742
3777;NISSAN;MURANO;2011;6000000;2000000;883
3778;HYUNDAI;ACCENT;2014;1500000;800000;726
3779;SKODA;FABIA;2014;;;384
3780;AUDI;Q5;2011;5000000;3200000;1340
3781;OPEL;INSIGNIA;2013;3285000;2000000;494
3782;MERCEDES;SPRINTER;2002;4000000;1000000;519
3783;RENAULT;CLIO4;2015;;;989
3784;RENAULT;CLIO;2007;700000;332500;744
3785;LANDROVER;LANDROVER;2011;4000000;4000000;1806
3786;WOLSWAGEN;POLO;2012;2000000;1500000;1445
3787;DFSK;DFSK;2013;910000;700000;731
3788;RENAULT;CLIO CAMPUS;2015;1700000;1525500;204
3789;GREAT WALL;GREAT WALL;2012;2500000;2500000;1989
3790;PEUGEOT;307;2007;1300000;800000;11
3791;RENAULT;CLIO;2011;1200000;1000000;28
3792;CHEVROLET;SAIL;2012;1000000;800000;1390
3793;TOYOTA;COROLLA;2012;1600000;1300000;1964
3794;HUNDAI;I10;2014;1800000;1100000;1111
3795;HUNDAI;GRAND I10;2017;1850000;1510000;1399
3796;DACIA;LOGAN;2013;2000000;1000000;1109
3797;HYUNDAI;I10;2011;800000;700000;1954
3798;VOLGSWAGEN;PASSAT;2006;4500000;1000000;316
3799;KIA;PICANTO;2014;;;207
3800;PEUGEOT;308;2015;1941000;1941000;1210
3801;PEUGEOT;207;2012;1570000;1400000;1140
3802;RENAULT;CLIO GT LINE;2016;1694858;1694858;1874
3803;TOYOTA;YARIS;2008;;;415
3804;RENAULT;CAMPUS;2012;1200000;1200000;825
3805;NISSAN;MICRA;2013;1400000;1200000;1509
3806;PEUGEOT;308;2011;1263000;1000000;362
3807;HYUNDAI;ACCENT;2010;;;580
3808;HYUNDAI;ACCENT;2010;1600000;900000;211
3809;RENAULT;CLIO 4;2016;1650000;1650000;1819
3810;RENAULT;CAMPUS;2009;2000000;1500000;1978
3811;CHEVROLET;OPTRA;2008;1160000;800000;298
3812;KIA;SPORTAGE;2017;5000000;3000000;1629
3813;VOLKS WAGEN;GOLF;2012;2000000;1530000;1267
3814;CHEVROLET;SAIL;2013;910000;910000;1408
3815;HYUNDAI;ACCENT;2015;1300000;1200000;98
3816;RENAULT;TRAFIC;2001;3000000;1000000;179
3817;VOLKSWAGEN;TIGUAN;2017;;;1665
3818;DFSK;DFSK;2017;;;1972
3819;RENAULT;CLIO 4;2015;;;382
3820;TOYOTA;HILUX;2000;1600000;1000000;411
3821;SKODA;OCTAVIA;2013;1700000;1700000;1815
3822;SEAT;SEAT;2008;1500000;1050000;622
3823;SKODA;OCTAVIA;2016;2489000;2489000;313
3824;DACIA;DUSTER;2011;1500000;900000;370
3825;SEAT;IBIZA;2016;2700000;2000000;508
3826;DFSK;DFSK;2017;1300000;1000000;1947
3827;VOLKSWAGEN;TIGUAN;2016;4600000;4000000;1885
3828;AUDI;A3;2014;3000000;2050000;1704
3829;VOLKSWAGEN;POLO;2014;;;279
3830;RENAULT;TRAFIC;2009;1800000;1035000;1521
3831;SKODA;FABIA;2017;2000000;2000000;1834
3832;VOLKSWAGEN;POLO;2014;;;1664
3833;RENAULT;CAMPUS;2007;1210000;700000;46
3834;APEL;ASTRA;2017;4000000;2900000;82
3835;HYUNDAI;ACCENT;2017;1887400;1887400;279
3836;VOLKS WAGEN;GOLF;2011;2369000;1510000;1662
3837;WOLSWAGEN;TIGUAN;2019;7000000;6000000;468
3838;PEUGEOT;BOXER;2011;2620000;2490000;570
3839;LAND ROVER;LAND ROVER;2014;4000000;4000000;1415
3840;PEUGEOT;208;2014;;;1137
3841;DAWEOO;CIELO;1998;400000;400000;1194
3842;ISUZU;ISUZU;2013;3000000;2800000;620
3843;PEUGEOT;208;2015;1510000;1510000;204
3844;PEUGEOT;301;2014;1311500;1000000;140
3845;FIAT;DOBLO;2017;;;105
3846;FIAT;DOBLO;2017;;;1908
3847;FIAT;DOBLO;2017;2195799;2195799;630
3848;RENAULT;SYMBOL;2016;;;857
3849;LIFAN;LIFAN;2013;1200000;800000;1778
3850;OPEL;INSIGNA;2010;2600000;2000000;1834
3851;TOYOTA;COROLLA;2014;2180000;2000000;568
3852;PEUGEOT;406;2001;1600000;1300000;513
3853;REANAULT;CLIO CLASSIC;2004;900000;550000;498
3854;TOYOTA;YARIS;2003;1100000;200000;1775
3855;VOLKS WAGEN;GOLF7;2013;2100000;1700000;120
3856;MAZDA;2200;2007;2000000;1349000;265
3857;CITROEN;CITROEN;2001;3000000;600000;1954
3858;DACIA;SANDERO;2015;;;1733
3859;PEUGEOT;206+;2010;960000;750000;362
3860;KIA;PICANTO;2015;1000000;900000;1179
3861;HYUNDAI;I10;2013;1510000;1100000;1220
3862;HYUNDAI;SANTAFE;2015;2500000;2500000;501
3863;SKODA;FABIA;2012;1200000;1000000;125
3864;VOLKS WAGEN;POLO;2012;1400000;1200000;1716
3865;TOYOTA;YARIS;2013;;;1630
3866;RENAULT;SYMBOL;2016;;;1574
3867;KIA;SPORTAGE;2010;1600000;1000000;1057
3868;HYUNDAI;ACCENT;2012;1300000;1000000;1264
3869;CITROEN;C5;2002;3000000;600000;1761
3870;KIA;PICANTO;2009;1080000;900000;1505
3871;VOLKSWAGEN;TIGUAN;2012;2200000;2200000;1227
3872;FOTON;FOTON;2011;4500000;4000000;512
3873;RENAULT;KANGOO;2014;1500000;1400000;1952
3874;RENAULT;CAPTURE;2014;2100000;1300000;1946
3875;VOLKSWAGEN;GOLF 4;2000;1000000;500000;944
3876;RENAULT;KONGOO;2015;2300000;2300000;364
3877;KIA;PICANTO;2008;800000;580000;1808
3878;DACIA;SANDERO;2015;1019500;1019500;357
3879;DACIA;LOGAN;2016;;;965
3880;RENAULT;SENIC;2011;1200000;1200000;133
3881;RENAULT;MEGANE;2005;1500000;500000;341
3882;NISSAN;PICK UP;2009;1600000;800000;915
3883;SKODA;YETTI;2015;5000000;2700000;999
3884;MERCEDES; CLASSIC B;2017;5000000;2000001;432
3885;KIA;PICANTO;2016;1700000;1700000;874
3886;VOLKS WAGEN;POLO;2015;2000000;1600000;1022
3887;PEUGEOT;EXPERT;2015;2890000;2000000;1715
3888;NISSAN;SUNNY;2014;2060000;1800000;1708
3889;HYUNDAI;HD35;2013;;;404
3890;TOYOTA;HILUX;2017;8000000;4950000;256
3891;FAZ;C-MAX;2006;630000;630000;391
3892;PEUGEOT;BIPPER;2013;1300000;700000;1046
3893;RENAULT;R21;1987;600000;500000;737
3894;RENAULT;CLIO;2001;1200000;400000;752
3895;SKODA;OCTAVIA;2015;1800000;1800000;378
3896;RENAULT;CLIO;2015;1800000;1500000;1809
3897;MARUTI;ALTO;2011;600000;400000;620
3898;DFSK;DFSK;2011;1000000;1000000;1090
3899;NISSAN;NISSAN;2013;3000000;2000000;1565
3900;DACIA;DUSTER;2016;1570000;1570000;354
3901;RENAULT;SYMBOL;2014;;;1591
3902;FIAT;PUNTO;2015;1300000;1200000;160
3903;DFSK;DFSK;2012;1000000;400000;586
3904;LAND ROVER;FREELANDER;2011;3500000;3500000;1704
3905;DACIA;STEPWAY;2017;1170000;1170000;184
3906;RENAULT;SYMBOLE;2016;1399500;1300000;579
3907;DACIA;LOGAN;2016;1250000;1200000;777
3908;DACIA;DUSTER;2014;1425500;1350000;1561
3909;PEUGEOT;208;2014;;;515
3910;DACIA;DUSTER;2015;1320000;1320000;1372
3911;VOLKS WAGEN;PASSAT;1987;4950000;600000;578
3912;VOLKSWAGEN;CADDY;2014;2450000;2200000;409
3913;PEUGEOT;PARTNER;2015;1566000;1566000;536
3914;PEUGEOT;BEPPER;2011;1650000;900000;1116
3915;KIA;PICANTO;2017;1800000;1800000;1009
3916;MAZDA;1800;1983;1000000;400000;973
3917;HINO;BENNE;1984;3000000;2000000;1088
3918;RENAULT;MAXITY;2013;2800000;2500000;92
3919;KIA;PICANTO;2010;4000000;1600000;703
3920;NISSAN;NAVARA;2013;;;1468
3921;VOLKS WAGEN;POLO;2014;1589000;1500000;1966
3922;NISSAN;NAVARA;2013;2000000;1800000;7
3923;SEAT;LEON;2015;2000000;1600000;1578
3924;PEUGEOT;3008;2012;2800000;1600000;1199
3925;HYUNDAI;H100;2017;1500000;500000;334
3926;DACIA;LOGAN;2015;1020000;1020000;1999
3927;RENAULT;CAMPUS;2017;1600000;1400000;1271
3928;OPEL;CORSA;2011;1900000;1000000;407
3929;TOYOTA;YARIS;2015;1700000;1700000;1307
3930;WOLKSWAGEN;PASSAT;2009;2000000;2000000;254
3931;VOLKS WAGEN;GOLF;2016;4200000;4200000;1308
3932;PEUGEOT;208;2013;;;1506
3933;VOLKS WAGEN;GOLF;2000;2000000;750000;115
3934;TOYOTA;HILUX;2008;2000000;1500000;72
